Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
1.538618, 0.01683044, 4.854187,-12.75081,-10.57727
1.549438, 0.01689148, 4.854172,-12.75097,-10.57729
1.560526, 0.01681519, 4.854141,-12.74875,-10.57513
1.571515, 0.01676941, 4.854126,-12.75515,-10.58135
1.582682, 0.01701355, 4.85408,-12.75239,-10.57842
1.593809, 0.01702881, 4.85405,-12.75253,-10.57819
1.604898, 0.01696777, 4.854156,-12.7459,-10.57162
1.616052, 0.01705933, 4.854187,-12.74791,-10.57426
1.627135, 0.01690674, 4.854126,-12.74895,-10.57539
1.638215, 0.1748505, 4.896454,-12.75208,-10.49161
1.649922, 0.1746826, 4.896484,-12.75252,-10.4929
1.660289, 0.1747284, 4.896469,-12.74523,-10.48537
1.671381, 0.1746979, 4.896439,-12.75411,-10.49396
1.682817, 0.1747284, 4.896378,-12.75279,-10.49308
1.693776, 0.1748047, 4.896378,-12.75309,-10.49263
1.704738, 0.1749725, 4.896378,-12.75758,-10.49623
1.716265, 0.1748199, 4.896408,-12.75253,-10.49259
1.727133, 0.1748505, 4.896393,-12.75547,-10.49535
1.738166, 0.1747894, 4.896378,-12.75879,-10.4989
1.749379, 0.03929138, 4.875778,-12.81055,-10.53638
1.760534, 0.03919983, 4.875717,-12.80819,-10.53411
1.771416, 0.03930664, 4.875717,-12.81209,-10.53825
1.782586, 0.03926086, 4.875778,-12.8133,-10.54004
1.793728, 0.03926086, 4.875763,-12.8053,-10.53217
1.804846, 0.03939819, 4.875763,-12.8092,-10.53552
1.816231, 0.03927612, 4.875824,-12.81234,-10.53843
1.826974, 0.03933716, 4.875824,-12.80636,-10.53262
1.838204, 0.03935242, 4.875824,-12.80472,-10.53141
1.849302, 0.03926086, 4.87587,-12.80199,-10.52885
1.860293, 0.2393646, 4.927948,-12.87489,-10.50966
1.871435, 0.2391968, 4.927902,-12.86372,-10.49958
1.882687, 0.2392273, 4.927963,-12.87122,-10.50714
1.893583, 0.2393494, 4.927963,-12.87349,-10.50873
1.904738, 0.2392883, 4.927948,-12.8728,-10.50782
1.916137, 0.2392426, 4.927872,-12.87293,-10.5084
1.92688, 0.2393494, 4.927887,-12.87361,-10.50897
1.938387, 0.2393188, 4.927872,-12.87327,-10.50869
1.949203, 0.2389679, 4.928055,-12.87654,-10.51238
1.960662, 0.1099854, 4.958847,-12.82655,-10.61243
1.971393, 0.1099548, 4.958847,-12.82357,-10.60988
1.982515, 0.109848, 4.958847,-12.82218,-10.60812
1.993777, 0.1099701, 4.958832,-12.82781,-10.61469
2.004744, 0.1100311, 4.958832,-12.82768,-10.61359
2.015992, 0.1098633, 4.958847,-12.82625,-10.61319
2.027003, 0.109726, 4.958801,-12.82955,-10.61599
2.038348, 0.1099548, 4.958878,-12.81985,-10.60616
2.049198, 0.1098633, 4.958832,-12.82432,-10.61084
2.06034, 0.1100006, 4.958862,-12.82472,-10.6108
2.071359, 0.2671661, 4.92984,-12.60535,-10.57481
2.082566, 0.2672729, 4.929688,-12.59918,-10.56805
2.094019, 0.2672424, 4.929672,-12.6108,-10.57969
2.104612, 0.2672424, 4.929657,-12.60336,-10.57211
2.116004, 0.2671661, 4.92984,-12.61134,-10.57975
2.127062, 0.2670746, 4.929855,-12.60156,-10.57103
2.138073, 0.2672729, 4.929901,-12.60163,-10.57034
2.149231, 0.2670135, 4.929871,-12.61009,-10.57859
2.160233, 0.2670135, 4.929901,-12.60662,-10.57543
2.17134, 0.2670288, 4.929901,-12.59253,-10.56176
2.182659, 0.09693909, 4.906677,-12.81129,-10.6181
2.193674, 0.09695435, 4.906693,-12.80389,-10.61119
2.204703, 0.09693909, 4.906693,-12.81343,-10.61993
2.215818, 0.09660339, 4.906708,-12.81433,-10.62142
2.227097, 0.09677124, 4.906647,-12.81021,-10.6168
2.237983, 0.09677124, 4.906662,-12.81765,-10.62393
2.249171, 0.09672546, 4.906693,-12.80642,-10.61378
2.260303, 0.09671021, 4.906693,-12.81914,-10.62566
2.271496, 0.09663391, 4.906693,-12.81824,-10.62525
2.282488, 0.09675598, 4.906708,-12.81705,-10.62414
2.293563, 0.1533661, 4.952652,-12.77513,-10.66417
2.304735, 0.1532135, 4.952698,-12.77092,-10.6602
2.315785, 0.1533508, 4.952545,-12.77938,-10.66779
2.327429, 0.1534576, 4.952576,-12.7828,-10.6707
2.338053, 0.1534271, 4.952652,-12.76628,-10.65466
2.349293, 0.1534729, 4.952606,-12.77312,-10.66182
2.360168, 0.1534576, 4.952591,-12.77811,-10.66616
2.371341, 0.1534424, 4.952621,-12.77318,-10.66195
2.382753, 0.1534576, 4.952606,-12.77696,-10.66521
2.393463, 0.1534882, 4.952637,-12.78089,-10.66917
2.404536, 0.2881622, 4.911896,-12.69125,-10.60175
2.415823, 0.2881927, 4.911942,-12.6771,-10.58757
2.426791, 0.288269, 4.911972,-12.68648,-10.59656
2.437899, 0.2880554, 4.912018,-12.68955,-10.59994
2.44912, 0.2883301, 4.911926,-12.69634,-10.6058
2.460618, 0.2881622, 4.911896,-12.69362,-10.60391
2.471176, 0.288208, 4.911942,-12.69252,-10.60331
2.482411, 0.2880249, 4.911926,-12.69608,-10.60608
2.493504, 0.2879791, 4.911926,-12.69051,-10.60052
2.504513, 0.2880554, 4.911972,-12.6923,-10.60279
2.515802, 0.1990814, 4.991287,-12.66046,-10.54129
2.526806, 0.1990509, 4.991272,-12.66309,-10.54439
2.538019, 0.1989746, 4.991302,-12.6588,-10.54016
2.549125, 0.1989746, 4.991302,-12.65826,-10.53987
2.560119, 0.1989441, 4.991272,-12.66745,-10.54855
2.571333, 0.1989136, 4.991272,-12.66589,-10.54679
2.582391, 0.1990662, 4.991241,-12.66721,-10.54808
2.593346, 0.1989746, 4.991241,-12.66625,-10.54741
2.604445, 0.1989288, 4.991211,-12.66768,-10.54838
