Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
22.61648, 15.64394, -11.67162,-15.80419,-13.31226
22.82717, 15.69383, -11.55408,-15.89127,-13.44015
23.02726, 15.53325, -11.60234,-16.00023,-13.42507
23.2382, 15.51967, -11.53284,-15.95822,-13.359
23.44954, 15.42958, -11.5276,-15.91148,-13.56641
23.66024, 15.60493, -11.61717,-15.9023,-13.4628
23.87115, 15.34781, -11.64,-16.0333,-13.62528
24.07134, 15.33351, -11.77699,-15.99998,-13.55912
24.28261, 15.4809, -11.63658,-16.00611,-13.58266
24.4829, 15.31491, -11.8013,-15.95511,-13.66615
24.69323, 15.21973, -11.61841,-15.97872,-13.74445
24.90453, 15.21893, -11.75267,-15.88534,-13.58082
25.11543, 15.33519, -11.65508,-16.05327,-13.45671
25.32651, 15.29622, -11.71031,-15.88132,-13.72223
25.53719, 15.31456, -11.71431,-15.86915,-13.54596
25.73726, 15.2645, -11.80972,-15.78889,-13.71635
25.94845, 15.19649, -11.79546,-15.8468,-13.67409
26.15944, 15.1662, -11.80788,-15.97849,-13.54883
26.35949, 15.16991, -11.68253,-15.86112,-13.72945
26.57038, 15.06044, -11.67839,-15.96249,-13.54147
26.78152, 15.12015, -11.64378,-15.86937,-13.70283
26.99252, 15.05846, -11.88126,-16.03421,-13.93102
27.1928, 15.08624, -11.67914,-15.89557,-13.70357
27.40341, 15.08788, -11.82986,-16.05711,-13.73414
27.60357, 15.07729, -11.84062,-15.88439,-13.70476
27.81434, 14.93941, -11.62511,-15.91848,-13.62536
28.02563, 14.97224, -11.88654,-15.91809,-13.591
28.23373, 14.99254, -11.84164,-15.86292,-13.53142
28.43378, 14.86571, -11.75624,-15.93042,-13.63903
28.63569, 14.89362, -11.85358,-15.89142,-13.75441
28.83623, 14.79807, -11.87248,-15.90945,-13.56851
29.03632, 14.9095, -11.82993,-15.92108,-13.72225
29.24762, 14.79422, -11.92296,-15.78354,-13.66247
29.45835, 14.94731, -11.72067,-15.78213,-13.4607
29.66933, 14.90411, -11.73082,-15.81798,-13.53642
29.86934, 14.77339, -11.69887,-15.98812,-13.52697
30.08028, 14.63815, -11.80103,-16.0997,-13.59617
30.28037, 14.78346, -11.89275,-15.7791,-13.72269
30.49122, 14.67694, -11.7433,-15.95991,-13.86493
30.6913, 14.71397, -11.72479,-15.82834,-13.51794
30.89147, 14.78188, -11.79799,-15.86304,-13.69647
31.10217, 14.74359, -11.63338,-15.90447,-13.45015
31.30229, 14.6429, -11.82361,-15.84136,-13.57456
31.51331, 14.62166, -11.81468,-15.89871,-13.44731
31.72432, 14.74443, -11.90462,-15.79652,-13.57531
31.93519, 20.16957, -20.11211,-18.26472,-18.49937
32.14661, 20.23715, -21.43502,-21.25529,-18.01793
32.35722, 20.27165, -21.39621,-21.22167,-18.18313
32.56837, 20.42032, -21.33034,-21.15478,-17.68953
32.77946, 20.47137, -21.43748,-20.97082,-18.18561
32.99057, 20.32423, -21.37112,-21.32823,-17.86984
33.20147, 20.29155, -21.32321,-21.31766,-17.79512
33.41245, 20.13907, -21.20487,-21.99581,-17.78806
33.61251, 20.33434, -21.36819,-21.13551,-17.89128
33.8236, 20.48155, -21.40118,-20.99308,-17.81868
34.03447, 20.37732, -21.64035,-20.9976,-18.03023
34.24559, 20.59035, -21.44136,-20.83417,-18.07981
34.45652, 20.66562, -21.59647,-20.82227,-17.94237
34.65662, 20.65984, -21.56508,-20.73808,-18.2611
34.86769, 20.64769, -21.20006,-20.55319,-17.03289
35.07872, 20.69299, -21.40539,-20.57077,-17.91104
35.29007, 20.33232, -21.67091,-20.73022,-18.08778
35.50068, 20.66035, -21.39502,-20.29949,-17.83943
35.71184, 20.70506, -21.51895,-20.17323,-18.11625
35.92284, 20.42058, -21.59788,-20.48148,-18.11537
36.13391, 20.42644, -21.4657,-20.51454,-17.86137
36.3449, 20.52914, -21.49915,-20.48557,-18.24018
36.55588, 20.51959, -21.66431,-20.43849,-18.13075
36.75598, 20.54993, -21.64454,-20.57303,-17.33535
36.96687, 20.62097, -21.4296,-20.34733,-18.01951
37.16693, 20.53487, -21.62775,-20.70629,-18.1665
37.37786, 20.32382, -21.44547,-21.27911,-17.98964
37.58543, 20.49341, -21.63316,-21.06795,-18.09782
37.78546, 20.44815, -21.63036,-21.28585,-18.14874
37.98701, 20.49286, -21.60949,-21.15543,-17.82455
