Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
1.592211, -2.922058, 1.885818,-12.19962,-6.458387
1.603837, -2.922089, 1.885971,-12.19486,-6.453874
1.61497, -2.921738, 1.885468,-12.20308,-6.460785
1.62577, -2.921722, 1.885391,-12.20019,-6.45859
1.636936, -2.921783, 1.885513,-12.20075,-6.458595
1.648165, -2.915848, 1.853317,-12.45523,-6.496672
1.658984, -2.91597, 1.853256,-12.4514,-6.494264
1.670192, -2.916122, 1.853348,-12.45497,-6.497067
1.681472, -2.915802, 1.85321,-12.45639,-6.498913
1.692449, -2.91571, 1.853104,-12.45662,-6.497917
1.703591, -2.915665, 1.853165,-12.44868,-6.491727
1.71609, -2.915863, 1.853149,-12.45655,-6.499594
1.736836, -2.915924, 1.853226,-12.44292,-6.487203
1.748086, -2.915436, 1.852875,-12.45215,-6.49402
1.758812, -2.774063, 1.832413,-12.37472,-6.572241
1.770126, -2.773849, 1.832489,-12.34899,-6.549471
1.781424, -2.77388, 1.832367,-12.36648,-6.565037
1.792238, -2.773865, 1.83226,-12.36745,-6.565833
1.803254, -2.773849, 1.832291,-12.36479,-6.56293
1.814599, -2.773834, 1.832184,-12.36686,-6.565568
1.825599, -2.773636, 1.832123,-12.35944,-6.558428
1.837014, -2.773773, 1.832153,-12.35471,-6.55457
1.847908, -2.773575, 1.832092,-12.36171,-6.56097
1.858925, -2.688431, 1.904709,-12.42787,-6.533996
1.870234, -2.688553, 1.904709,-12.42316,-6.528533
1.881105, -2.688248, 1.904495,-12.43282,-6.537789
1.892106, -2.688156, 1.904388,-12.43229,-6.536096
1.903414, -2.688339, 1.90448,-12.41786,-6.525002
1.914532, -2.688049, 1.904175,-12.43157,-6.536456
1.925624, -2.687897, 1.904129,-12.42556,-6.532304
1.93687, -2.688049, 1.90419,-12.43119,-6.537069
1.947865, -2.687881, 1.903915,-12.42746,-6.534173
1.958964, -2.790314, 1.926743,-12.17006,-6.371428
1.969962, -2.790512, 1.926865,-12.16559,-6.367336
1.981611, -2.7901, 1.926285,-12.1706,-6.371696
1.992236, -2.789978, 1.926178,-12.17196,-6.373425
2.003467, -2.789948, 1.926376,-12.16402,-6.36522
2.014626, -2.78978, 1.926025,-12.17285,-6.374372
2.026202, -2.789612, 1.925919,-12.16344,-6.365483
2.036681, -2.789581, 1.925949,-12.16492,-6.367076
2.048235, -2.789368, 1.925598,-12.16974,-6.371967
2.058828, -2.789246, 1.925491,-12.16651,-6.369329
2.069983, -2.738876, 1.923813,-12.20184,-6.381718
2.081089, -2.738892, 1.92366,-12.21998,-6.397182
2.092067, -2.738708, 1.923584,-12.19713,-6.377195
2.103327, -2.738693, 1.923553,-12.20974,-6.387908
2.114383, -2.738708, 1.923584,-12.21383,-6.390496
2.125465, -2.738632, 1.923477,-12.21503,-6.391632
2.136767, -2.73877, 1.92366,-12.20312,-6.380967
2.147989, -2.739349, 1.924255,-12.20258,-6.381977
2.158832, -2.739304, 1.924194,-12.20792,-6.387832
2.170161, -2.730225, 1.825348,-12.08149,-6.54956
2.18162, -2.730835, 1.825699,-12.08993,-6.557902
2.192067, -2.730728, 1.825623,-12.08424,-6.552539
2.203451, -2.730759, 1.826004,-12.07761,-6.547915
2.214593, -2.731262, 1.826401,-12.0799,-6.549689
2.225444, -2.731262, 1.826355,-12.0843,-6.553594
2.236847, -2.73114, 1.826309,-12.08097,-6.549675
2.247995, -2.731598, 1.82692,-12.07229,-6.542639
2.258759, -2.731644, 1.826904,-12.07951,-6.549366
2.269948, -2.731552, 1.826859,-12.07342,-6.543441
2.281197, -2.940964, 1.90242,-12.2872,-6.465012
2.292117, -2.940842, 1.90242,-12.28581,-6.46374
2.303135, -2.941177, 1.902359,-12.29103,-6.468277
2.314416, -2.941483, 1.90303,-12.28346,-6.461437
2.325429, -2.941498, 1.90303,-12.2876,-6.465226
2.336579, -2.941528, 1.902985,-12.29242,-6.468452
2.347658, -2.941849, 1.903458,-12.29309,-6.470284
2.358671, -2.941879, 1.903458,-12.28709,-6.46422
2.370143, -2.94191, 1.903412,-12.29501,-6.47098
2.381128, -2.941605, 1.902939,-12.31277,-6.485222
2.392009, -2.617432, 1.934128,-12.12715,-6.392118
2.403211, -2.617477, 1.934204,-12.12154,-6.387703
2.414776, -2.617752, 1.934143,-12.13555,-6.398985
2.42544, -2.617691, 1.934113,-12.13019,-6.393185
2.436709, -2.617645, 1.933975,-12.13401,-6.396391
2.447983, -2.618088, 1.93457,-12.13527,-6.398495
2.458607, -2.61795, 1.93457,-12.13738,-6.400053
2.469903, -2.618362, 1.934647,-12.12924,-6.393614
2.481441, -2.61824, 1.93512,-12.13587,-6.399276
