Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
0.04, -145, -145,NaN,NaN
0.3733333, -145, -145,NaN,NaN
0.3960818, -145, -145,NaN,NaN
0.425156, -145, -145,NaN,NaN
0.4471666, -145, -145,NaN,NaN
0.4690577, -145, -145,NaN,NaN
0.4913042, -145, -145,NaN,NaN
0.5133243, -145, -145,NaN,NaN
0.5357534, -145, -145,NaN,NaN
0.557866, -145, -145,NaN,NaN
0.5816344, -145, -145,NaN,NaN
0.6023869, -145, -145,NaN,NaN
0.6247468, -145, -145,NaN,NaN
0.6468099, -145, -145,NaN,NaN
0.6690711, -145, -145,NaN,NaN
0.6913092, -145, -145,NaN,NaN
0.7132194, -145, -145,NaN,NaN
0.7532764, -145, -145,NaN,NaN
0.7804627, -145, -145,NaN,NaN
0.8026766, -145, -145,NaN,NaN
0.8247343, -145, -145,NaN,NaN
0.8472379, -145, -145,NaN,NaN
0.8694817, -145, -145,NaN,NaN
0.891486, -145, -145,NaN,NaN
0.9138893, -145, -145,NaN,NaN
0.9360693, -145, -145,NaN,NaN
0.9581414, -145, -145,NaN,NaN
0.9805275, -145, -145,NaN,NaN
1.002614, -145, -145,NaN,NaN
1.024745, -145, -145,NaN,NaN
1.048849, -145, -145,NaN,NaN
1.07296, -145, -145,NaN,NaN
1.095967, -145, -145,NaN,NaN
1.118744, -145, -145,NaN,NaN
1.141206, -145, -145,NaN,NaN
1.163082, -145, -145,NaN,NaN
1.185881, -145, -145,NaN,NaN
1.207602, -145, -145,NaN,NaN
1.229737, -145, -145,NaN,NaN
1.252013, -145, -145,NaN,NaN
1.274236, -145, -145,NaN,NaN
1.296524, -145, -145,NaN,NaN
1.318652, -145, -145,NaN,NaN
1.341008, -145, -145,NaN,NaN
1.36311, -145, -145,NaN,NaN
1.385248, -145, -145,NaN,NaN
1.407468, -145, -145,NaN,NaN
1.429618, -145, -145,NaN,NaN
1.452008, -145, -145,NaN,NaN
1.47424, -145, -145,NaN,NaN
1.496754, -145, -145,NaN,NaN
1.518527, -145, -145,NaN,NaN
1.541325, -145, -145,NaN,NaN
1.562941, -145, -145,NaN,NaN
1.585284, -145, -145,NaN,NaN
1.607608, -145, -145,NaN,NaN
1.629521, -145, -145,NaN,NaN
1.651967, -145, 27.17661,NaN,-17.17334
1.673994, -145, 27.17661,NaN,-17.17334
1.696307, -145, 27.17661,NaN,-17.17334
1.718567, -145, 27.17661,NaN,-17.17334
1.740824, -145, 27.17661,NaN,-17.17334
1.762926, -145, 5.334778,NaN,-15.37588
1.785221, -145, 5.334778,NaN,-15.37588
1.807543, -145, 5.334778,NaN,-15.37588
1.829746, -145, 5.334778,NaN,-15.37588
1.85191, -145, 5.334778,NaN,-15.37588
1.874203, -5.208008, 3.125946,-20.49984,-15.5826
1.89651, -5.208008, 3.125946,-20.49984,-15.5826
1.919019, -5.208008, 3.125946,-20.49984,-15.5826
1.940657, -5.208008, 3.125946,-20.49984,-15.5826
1.962891, -5.208008, 3.125946,-20.49984,-15.5826
1.98508, -4.706558, 3.086746,-20.32997,-15.53081
2.007463, -4.706558, 3.086746,-20.32997,-15.53081
2.029664, -4.706558, 3.086746,-20.32997,-15.53081
2.051864, -4.706558, 3.086746,-20.32997,-15.53081
2.074229, -4.706558, 3.086746,-20.32997,-15.53081
2.096094, -4.730408, 3.159393,-20.25831,-15.4331
2.118721, -4.730408, 3.159393,-20.25831,-15.4331
2.140863, -4.730408, 3.159393,-20.25831,-15.4331
2.162962, -4.730408, 3.159393,-20.25831,-15.4331
2.185189, -4.791275, 3.098862,-20.22631,-15.42672
2.207415, -4.791275, 3.098862,-20.22631,-15.42672
2.229527, -4.791275, 3.098862,-20.22631,-15.42672
2.251745, -4.791275, 3.098862,-20.22631,-15.42672
2.274036, -4.791275, 3.098862,-20.22631,-15.42672
2.296175, -4.844086, 3.137741,-20.32398,-15.43479
2.318314, -4.844086, 3.137741,-20.32398,-15.43479
2.340575, -4.844086, 3.137741,-20.32398,-15.43479
2.362732, -4.844086, 3.137741,-20.32398,-15.43479
2.385099, -4.844086, 3.137741,-20.32398,-15.43479
2.407029, -4.749527, 3.131409,-20.28333,-15.41067
2.429332, -4.749527, 3.131409,-20.28333,-15.41067
2.45165, -4.749527, 3.131409,-20.28333,-15.41067
2.474823, -4.749527, 3.131409,-20.28333,-15.41067
2.496116, -4.749527, 3.131409,-20.28333,-15.41067
2.518187, -4.751633, 3.124863,-20.32995,-15.51889
2.540602, -4.751633, 3.124863,-20.32995,-15.51889
2.562759, -4.751633, 3.124863,-20.32995,-15.51889
2.584976, -4.751633, 3.124863,-20.32995,-15.51889
2.607138, -5.110779, 3.122086,-20.48102,-15.46035
2.629333, -5.110779, 3.122086,-20.48102,-15.46035
2.651656, -5.110779, 3.122086,-20.48102,-15.46035
2.673818, -5.110779, 3.122086,-20.48102,-15.46035
2.696008, -5.110779, 3.122086,-20.48102,-15.46035
2.718423, -5.090927, 3.187302,-20.44091,-15.47918
2.740329, -5.090927, 3.187302,-20.44091,-15.47918
2.762603, -5.090927, 3.187302,-20.44091,-15.47918
2.784873, -5.090927, 3.187302,-20.44091,-15.47918
2.807159, -5.090927, 3.187302,-20.44091,-15.47918
2.829252, -4.790939, 3.257324,-20.33793,-15.47437
2.851653, -4.790939, 3.257324,-20.33793,-15.47437
2.873678, -4.790939, 3.257324,-20.33793,-15.47437
2.895825, -4.790939, 3.257324,-20.33793,-15.47437
2.918226, -4.790939, 3.257324,-20.33793,-15.47437
2.940358, -4.875122, 3.130478,-20.3863,-15.41358
2.962571, -4.875122, 3.130478,-20.3863,-15.41358
2.98492, -4.875122, 3.130478,-20.3863,-15.41358
3.007136, -4.875122, 3.130478,-20.3863,-15.41358
3.029277, -4.875122, 3.130478,-20.3863,-15.41358
3.05154, -4.815872, 3.217331,-20.38877,-15.42559
3.073742, -4.815872, 3.217331,-20.38877,-15.42559
3.095786, -4.815872, 3.217331,-20.38877,-15.42559
3.118054, -4.815872, 3.217331,-20.38877,-15.42559
3.140215, -4.815872, 3.217331,-20.38877,-15.42559
3.162517, -4.819244, 3.155624,-20.33373,-15.45453
3.184743, -4.819244, 3.155624,-20.33373,-15.45453
3.206918, -4.819244, 3.155624,-20.33373,-15.45453
3.229184, -4.819244, 3.155624,-20.33373,-15.45453
3.251517, -4.819244, 3.155624,-20.33373,-15.45453
3.273567, -4.844971, 3.147491,-20.51228,-15.39509
3.295821, -4.844971, 3.147491,-20.51228,-15.39509
3.31802, -4.844971, 3.147491,-20.51228,-15.39509
3.340222, -4.844971, 3.147491,-20.51228,-15.39509
3.362319, -4.844971, 3.147491,-20.51228,-15.39509
3.38462, -4.790466, 3.177612,-20.41632,-15.43091
3.406835, -4.790466, 3.177612,-20.41632,-15.43091
3.42919, -4.790466, 3.177612,-20.41632,-15.43091
3.451312, -4.790466, 3.177612,-20.41632,-15.43091
3.473505, -4.790466, 3.177612,-20.41632,-15.43091
3.495689, -4.862045, 3.176773,-20.34451,-15.5863
3.517935, -4.862045, 3.176773,-20.34451,-15.5863
3.540121, -4.862045, 3.176773,-20.34451,-15.5863
3.56228, -4.862045, 3.176773,-20.34451,-15.5863
3.584606, -4.877777, 3.096603,-20.53252,-15.64976
3.606743, -4.877777, 3.096603,-20.53252,-15.64976
3.628913, -4.877777, 3.096603,-20.53252,-15.64976
3.651243, -4.877777, 3.096603,-20.53252,-15.64976
3.673382, -4.877777, 3.096603,-20.53252,-15.64976
3.695595, -5.013016, 3.12323,-20.62548,-15.45913
3.717784, -5.013016, 3.12323,-20.62548,-15.45913
3.740162, -5.013016, 3.12323,-20.62548,-15.45913
3.762292, -5.013016, 3.12323,-20.62548,-15.45913
3.784523, -5.013016, 3.12323,-20.62548,-15.45913
3.806651, -4.737732, 3.103806,-20.29272,-15.58085
3.828874, -4.737732, 3.103806,-20.29272,-15.58085
3.851397, -4.737732, 3.103806,-20.29272,-15.58085
3.873555, -4.737732, 3.103806,-20.29272,-15.58085
3.895547, -4.737732, 3.103806,-20.29272,-15.58085
3.917845, -4.587341, 3.195847,-20.23265,-15.55407
3.940153, -4.587341, 3.195847,-20.23265,-15.55407
3.962224, -4.587341, 3.195847,-20.23265,-15.55407
3.984369, -4.587341, 3.195847,-20.23265,-15.55407
4.006679, -5.02562, 3.170532,-20.52298,-15.41409
4.028904, -5.02562, 3.170532,-20.52298,-15.41409
4.051319, -5.02562, 3.170532,-20.52298,-15.41409
4.07331, -5.02562, 3.170532,-20.52298,-15.41409
4.095464, -5.02562, 3.170532,-20.52298,-15.41409
4.117756, -4.80304, 3.176666,-20.47807,-15.47769
4.139928, -4.80304, 3.176666,-20.47807,-15.47769
4.162094, -4.80304, 3.176666,-20.47807,-15.47769
4.184409, -4.80304, 3.176666,-20.47807,-15.47769
4.206744, -4.80304, 3.176666,-20.47807,-15.47769
4.228854, -5.094818, 3.156937,-20.443,-15.38681
4.251172, -5.094818, 3.156937,-20.443,-15.38681
4.273188, -5.094818, 3.156937,-20.443,-15.38681
4.295477, -5.094818, 3.156937,-20.443,-15.38681
4.317738, -5.094818, 3.156937,-20.443,-15.38681
4.339778, -4.69487, 3.176926,-20.39999,-15.49621
4.362628, -3.746231, 2.636658,-12.35574,-6.568141
4.384441, -3.746124, 2.637253,-12.36464,-6.575716
4.406498, -3.74646, 2.637466,-12.278,-6.496955
4.428708, -3.748093, 2.637634,-12.38447,-6.592388
4.45109, -3.933289, 2.616501,-12.30304,-6.511332
4.473268, -3.933273, 2.618515,-12.13764,-6.371294
4.495375, -3.932968, 2.617401,-12.2437,-6.464622
4.51806, -3.931427, 2.615753,-12.23852,-6.46035
4.539884, -3.931793, 2.616943,-12.17322,-6.405834
4.562012, -3.814362, 2.567734,-12.35669,-6.633824
4.584349, -3.814026, 2.567368,-12.33039,-6.609473
4.606378, -3.814346, 2.568039,-12.2855,-6.572412
4.628832, -3.814407, 2.567902,-12.33499,-6.613762
4.651011, -3.814362, 2.567764,-12.36602,-6.639643
4.673702, -3.807602, 2.649719,-12.15983,-6.463911
4.695353, -3.806381, 2.64856,-12.20767,-6.504721
4.717703, -3.806198, 2.648682,-12.19379,-6.493629
4.739989, -3.806473, 2.649185,-12.14011,-6.445755
4.761984, -3.806458, 2.649048,-12.19142,-6.488632
4.784748, -3.93634, 2.630264,-12.26079,-6.567964
4.806306, -3.936325, 2.630463,-12.25534,-6.564247
4.828692, -3.936264, 2.629959,-12.27173,-6.579942
4.850924, -3.936661, 2.630585,-12.26526,-6.580004
4.873046, -3.936859, 2.631027,-12.24248,-6.561885
4.895457, -3.744507, 2.669952,-12.36636,-6.334475
4.917499, -3.744186, 2.669815,-12.36006,-6.326816
4.940043, -3.744644, 2.670212,-12.33374,-6.301853
4.961835, -3.744278, 2.669876,-12.36936,-6.330877
4.98417, -3.743881, 2.669113,-12.42027,-6.371285
5.006499, -3.853683, 2.63063,-12.32666,-6.50592
5.028656, -3.853699, 2.630722,-12.34165,-6.519159
5.050905, -3.853653, 2.630722,-12.34691,-6.527689
5.073403, -3.853546, 2.630829,-12.32252,-6.507971
5.095619, -3.806747, 2.68837,-12.3499,-6.538331
5.117509, -3.807114, 2.688629,-12.34954,-6.541103
5.139646, -3.807236, 2.688828,-12.32194,-6.515288
5.161997, -3.80719, 2.68866,-12.35898,-6.54567
5.184139, -3.806854, 2.688477,-12.35911,-6.539547
5.206446, -3.859406, 2.677414,-12.26387,-6.514046
5.228503, -3.859207, 2.676926,-12.29232,-6.53804
5.250954, -3.859161, 2.676849,-12.29379,-6.539367
5.272865, -3.859146, 2.677124,-12.2704,-6.520221
5.295123, -3.858948, 2.676926,-12.28769,-6.535386
5.317639, -3.882751, 2.606491,-12.347,-6.608232
5.340576, -3.882919, 2.606476,-12.34151,-6.600801
5.361816, -3.883011, 2.606598,-12.35299,-6.612505
5.384052, -3.882629, 2.606522,-12.34484,-6.604054
5.40612, -3.882645, 2.606705,-12.32154,-6.584395
5.42848, -4.045059, 2.703918,-12.59262,-6.538864
5.450801, -4.044617, 2.703629,-12.59072,-6.53735
5.472866, -4.044708, 2.70372,-12.60161,-6.548656
5.49503, -4.044678, 2.70369,-12.60315,-6.549583
5.5173, -4.044571, 2.70372,-12.60498,-6.552104
5.539438, -3.910767, 2.75705,-12.47233,-6.420033
5.562888, -3.910736, 2.756989,-12.48034,-6.426758
5.583968, -3.910873, 2.757095,-12.49673,-6.442718
5.606096, -3.910995, 2.757141,-12.47621,-6.423496
5.628417, -3.91127, 2.757172,-12.4871,-6.431894
5.650633, -3.927948, 2.633499,-12.38667,-6.645408
5.672909, -3.927856, 2.633652,-12.36706,-6.627919
5.694963, -3.927872, 2.633469,-12.38269,-6.641379
5.717495, -3.928131, 2.633591,-12.38502,-6.644454
5.739344, -3.927963, 2.63356,-12.38369,-6.642676
5.761747, -3.957047, 2.718552,-12.39305,-6.489129
5.78407, -3.957169, 2.718414,-12.38588,-6.48099
5.805978, -3.95694, 2.718613,-12.36633,-6.462896
5.828427, -3.956787, 2.718246,-12.3812,-6.475365
5.850606, -3.956741, 2.718094,-12.39181,-6.48367
5.872695, -3.95372, 2.741928,-12.09342,-6.494787
5.895034, -3.953812, 2.741882,-12.09581,-6.495669
5.917218, -3.954147, 2.742081,-12.09109,-6.492978
5.939283, -3.954208, 2.742172,-12.08083,-6.48411
5.961511, -3.954468, 2.74234,-12.08027,-6.483926
5.983809, -4.078888, 2.633224,-12.22906,-6.507841
6.005931, -4.078995, 2.633362,-12.21749,-6.497793
6.028228, -4.07872, 2.633026,-12.2267,-6.504724
6.050508, -4.078568, 2.63295,-12.22631,-6.503803
6.072947, -3.888779, 2.672867,-12.3539,-6.578482
6.09482, -3.888748, 2.672592,-12.36954,-6.590806
6.117027, -3.888794, 2.672714,-12.36432,-6.587764
6.139141, -3.88887, 2.672684,-12.35368,-6.578211
6.161527, -3.889038, 2.672775,-12.3624,-6.585477
6.184013, -3.894211, 2.680679,-12.33867,-6.505605
6.205986, -3.894058, 2.680786,-12.31898,-6.486542
6.228323, -3.893967, 2.680496,-12.3463,-6.509859
6.250541, -3.894028, 2.680313,-12.35799,-6.519701
6.272542, -3.89415, 2.680359,-12.34362,-6.507479
6.295346, -3.859665, 2.638809,-12.27334,-6.618299
6.317125, -3.859726, 2.638855,-12.27313,-6.6188
6.33917, -3.859558, 2.638947,-12.2647,-6.611414
6.361387, -3.859665, 2.639023,-12.27247,-6.618939
6.383831, -3.859756, 2.639313,-12.25952,-6.609352
6.406067, -3.847809, 2.609299,-12.08963,-6.531859
6.428093, -3.848038, 2.609329,-12.09879,-6.540364
6.450363, -3.847916, 2.609222,-12.09243,-6.534549
6.472412, -3.847931, 2.60936,-12.08299,-6.527677
6.494749, -3.847733, 2.609039,-12.09643,-6.536512
6.517031, -3.90892, 2.664658,-12.23003,-6.534676
6.539108, -3.908829, 2.664719,-12.21418,-6.521547
6.561478, -3.908768, 2.664627,-12.2127,-6.519112
6.583775, -3.908737, 2.664581,-12.21537,-6.52232
6.605772, -3.908798, 2.664642,-12.21808,-6.526671
6.628047, -3.873871, 2.804016,-12.27497,-6.639763
6.650259, -3.873901, 2.803879,-12.2701,-6.635547
6.672404, -3.874008, 2.803864,-12.2696,-6.634399
6.69488, -3.873764, 2.803665,-12.26557,-6.630286
6.731936, -3.996613, 2.638,-12.1814,-6.643145
6.760529, -3.996735, 2.638016,-12.19166,-6.652784
6.7829, -3.996979, 2.63826,-12.17992,-6.643033
6.804912, -3.996902, 2.638351,-12.16655,-6.631458
6.827106, -3.997131, 2.638428,-12.18687,-6.649473
6.849755, -4.036362, 2.68808,-12.37797,-6.565915
6.87143, -4.036346, 2.688202,-12.35451,-6.545519
6.893733, -4.036224, 2.687866,-12.36579,-6.554303
6.915981, -4.035858, 2.687836,-12.35879,-6.548826
6.938159, -3.909607, 2.666992,-12.37939,-6.54632
6.960402, -3.909409, 2.666901,-12.39663,-6.561769
6.982737, -3.909988, 2.667191,-12.40308,-6.568664
7.005175, -3.909943, 2.667252,-12.39466,-6.562119
